Type               ,Version            ,S/N                ,Region             ,BLE Ver            ,BLE Mac            ,
IQ36V218A          ,P3.4               ,PI504656           ,US                 ,                   ,00:00:00:00:00:00  ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    875,     50,OPP    ,      0,      0,    5.0,  2.250,   44.0,      4,      0,     64,    3.1,     95,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   5346,  59675, -54329,   6752,     71,      1,     23,    575,    280,    935,  20617,    471,   9982,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,Bat Dis,
    181,                   ,    300,     24,     50,       ,OPP    ,     16,   1.98,   2.26,      0,     50,      8,      6,   0.17,Full ch,       ,05/07/2021 11:02:16,05/07/2021 11:08:16,  16384,NO     ,
    180,                   ,    300,     24,     50,       ,OPP    ,      5,   1.95,   2.17,      0,     50,     37,     43,   1.17,Full ch,       ,05/07/2021 11:43:16,05/07/2021 12:20:16,  16384,NO     ,
    179,                   ,    300,     24,     50,       ,OPP    ,      5,   1.93,   2.34,     75,     50,     22,     26,   0.73,Part ch,       ,05/07/2021 14:37:16,05/07/2021 14:58:16,      0,YES    ,
    178,                   ,    300,     24,     50,       ,OPP    ,     15,   1.98,   2.25,     75,     50,     13,     15,   0.40,Part ch,       ,05/07/2021 16:23:16,05/07/2021 16:35:16,      0,YES    ,
    177,                   ,    300,     24,     50,       ,OPP    ,     36,   2.02,   2.47,     15,     50,     54,     35,   1.03,Full ch,       ,05/07/2021 16:37:16,05/07/2021 17:29:16,      0,NO     ,
    176,                   ,    300,     24,     50,       ,OPP    ,      5,   1.81,   2.55,      0,     50,     29,     32,   0.87,Full ch,       ,05/07/2021 18:46:16,05/07/2021 19:13:16,  16384,NO     ,
    175,                   ,    300,     24,     50,       ,OPP    ,      5,   1.96,   2.28,      0,     50,      4,      1,   0.04,Full ch,       ,05/08/2021 03:14:16,05/08/2021 03:17:16,  16384,NO     ,
    174,                   ,    300,     24,     50,       ,OPP    ,      5,   1.91,   2.39,      0,     50,      4,      1,   0.05,Full ch,       ,05/08/2021 05:26:16,05/08/2021 05:29:16,  16384,NO     ,
    173,                   ,    300,     24,     50,       ,OPP    ,      9,   1.97,   2.71,      0,     50,     32,     36,   0.98,Full ch,       ,05/08/2021 05:38:16,05/08/2021 06:09:16,  16384,NO     ,
    172,                   ,    300,     24,     50,       ,OPP    ,     40,   2.02,   3.17,      0,     50,      3,      1,   0.04,Part ch,       ,05/08/2021 08:38:16,05/08/2021 08:41:16,      0,YES    ,
    171,                   ,    300,     24,     50,       ,OPP    ,     43,   2.03,   3.53,      0,     50,     41,     47,   1.33,Full ch,       ,05/08/2021 08:41:16,05/08/2021 09:21:16,  16384,NO     ,
    170,                   ,    300,     24,     50,       ,OPP    ,     57,   2.07,   2.48,     71,     50,     27,     32,   0.94,Part ch,       ,05/08/2021 11:39:16,05/08/2021 12:06:16,      0,YES    ,
    169,                   ,    300,     24,     50,       ,OPP    ,     27,   2.00,   2.39,     75,     50,     61,     75,   2.11,Part ch,       ,05/08/2021 18:27:16,05/08/2021 19:28:16,      0,YES    ,
    168,                   ,    300,     24,     50,       ,OPP    ,     32,   2.01,   2.23,      0,     50,     12,     11,   0.32,Full ch,       ,05/09/2021 20:11:16,05/09/2021 20:22:16,  16384,NO     ,
    167,                   ,    300,     24,     50,       ,OPP    ,     25,   2.00,   2.30,      0,     50,     42,     49,   1.34,Full ch,       ,05/09/2021 20:54:16,05/09/2021 21:34:16,  16384,NO     ,
    166,                   ,    300,     24,     50,       ,OPP    ,     20,   1.99,   2.29,     64,     50,     24,     27,   0.74,Full ch,       ,05/10/2021 00:27:16,05/10/2021 00:51:16,  16384,NO     ,
    165,                   ,    300,     24,     50,       ,OPP    ,      5,   1.95,   3.43,      0,     50,     26,     29,   0.79,Full ch,       ,05/10/2021 01:52:16,05/10/2021 02:17:16,  16384,NO     ,
    164,                   ,    300,     24,     50,       ,OPP    ,      5,   1.94,   2.39,     75,     50,     41,     50,   1.42,Part ch,       ,05/10/2021 02:22:16,05/10/2021 03:03:16,      0,YES    ,
    163,                   ,    300,     24,     50,       ,OPP    ,     20,   1.99,   3.44,      0,     50,     36,     41,   1.12,Full ch,       ,05/10/2021 05:48:16,05/10/2021 06:22:16,  16384,NO     ,
    162,                   ,    300,     24,     50,       ,OPP    ,     27,   2.00,   2.47,     69,     50,     98,    120,   3.49,Part ch,       ,05/10/2021 06:23:16,05/10/2021 08:01:16,      0,YES    ,
    161,                   ,    300,     24,     50,       ,OPP    ,      5,   1.95,   3.77,      0,     50,    126,    154,   4.22,Full ch,       ,05/10/2021 08:01:16,05/10/2021 10:06:16,  16384,NO     ,
    160,                   ,    300,     24,     50,       ,OPP    ,     37,   2.02,   2.20,      0,     50,     16,     16,   0.46,Full ch,       ,05/10/2021 11:15:16,05/10/2021 11:30:16,  16384,NO     ,
    159,                   ,    300,     24,     50,       ,OPP    ,     39,   2.02,   2.20,     75,     50,      3,      2,   0.05,Part ch,       ,05/10/2021 11:49:16,05/10/2021 11:51:16,      0,NO     ,
    158,                   ,    300,     24,     50,       ,OPP    ,     33,   2.01,   2.47,     67,     50,    151,    182,   5.31,Full ch,       ,05/10/2021 15:02:16,05/10/2021 17:33:16,      0,NO     ,
    157,                   ,    300,     24,     50,       ,OPP    ,     48,   2.04,   2.30,     75,     50,     18,     21,   0.58,Part ch,       ,05/10/2021 17:47:16,05/10/2021 18:05:16,      0,NO     ,
    156,                   ,    300,     24,     50,       ,OPP    ,     44,   2.03,   2.49,     68,     50,     69,     83,   2.41,Part ch,       ,05/10/2021 20:36:16,05/10/2021 21:45:16,      0,YES    ,
    155,                   ,    300,     24,     50,       ,OPP    ,     99,   2.16,   2.47,     61,     50,     14,     14,   0.42,Part ch,       ,05/10/2021 21:46:16,05/10/2021 22:00:16,      0,YES    ,
    154,                   ,    300,     24,     50,       ,OPP    ,     49,   2.04,   2.47,     68,     50,     53,     62,   1.80,Full ch,       ,05/10/2021 22:53:16,05/10/2021 23:45:16,      0,NO     ,
    153,                   ,    300,     24,     50,       ,OPP    ,     58,   2.07,   2.47,     15,     50,     47,     21,   0.65,Full ch,       ,05/11/2021 02:30:16,05/11/2021 03:16:16,      0,NO     ,
    152,                   ,    300,     24,     50,       ,OPP    ,     32,   2.01,   2.27,      0,     50,     23,     25,   0.70,Full ch,       ,05/11/2021 03:51:16,05/11/2021 04:13:16,  16384,NO     ,
    151,                   ,    300,     24,     50,       ,OPP    ,      5,   1.92,   2.35,      0,     50,     11,     12,   0.34,Part ch,       ,05/11/2021 05:24:16,05/11/2021 05:36:16,      0,YES    ,
    150,                   ,    300,     24,     50,       ,OPP    ,     57,   2.06,   2.47,     21,     50,     33,     23,   0.69,Full ch,       ,05/11/2021 05:48:16,05/11/2021 06:19:16,      0,NO     ,
    149,                   ,    300,     24,     50,       ,OPP    ,     74,   2.10,   2.47,     16,     50,      6,      2,   0.06,Full ch,       ,05/11/2021 06:21:16,05/11/2021 06:36:16,      0,NO     ,
    148,                   ,    300,     24,     50,       ,OPP    ,     41,   2.03,   2.29,     75,     50,     33,     38,   1.05,Part ch,       ,05/11/2021 09:07:16,05/11/2021 09:39:16,      0,YES    ,
    147,                   ,    300,     24,     50,       ,OPP    ,     33,   2.01,   2.48,     69,     50,    120,    147,   4.22,Part ch,       ,05/11/2021 20:02:16,05/11/2021 22:03:16,      0,YES    ,
    146,                   ,    300,     24,     50,       ,OPP    ,     57,   2.06,   2.47,     69,     50,     30,     34,   0.99,Full ch,       ,05/11/2021 22:42:16,05/11/2021 23:10:16,      0,NO     ,
    145,                   ,    300,     24,     50,       ,OPP    ,     36,   2.02,   2.34,      0,     50,     22,     23,   0.64,Full ch,       ,05/12/2021 03:04:16,05/12/2021 03:24:16,  16384,NO     ,
    144,                   ,    300,     24,     50,       ,OPP    ,     49,   2.04,   2.38,     75,     50,     29,     35,   1.00,Part ch,       ,05/12/2021 05:51:16,05/12/2021 06:21:16,      0,YES    ,
    143,                   ,    300,     24,     50,       ,OPP    ,     50,   2.05,   2.46,     75,     50,      5,      4,   0.13,Part ch,       ,05/12/2021 07:08:16,05/12/2021 07:13:16,      0,YES    ,
    142,                   ,    300,     24,     50,       ,OPP    ,     37,   2.02,   4.04,      0,     50,     11,     10,   0.27,Full ch,       ,05/12/2021 07:53:16,05/12/2021 08:03:16,  16384,NO     ,
    141,                   ,    300,     24,     50,       ,OPP    ,     36,   2.02,   2.27,     75,     50,     11,     12,   0.34,Part ch,       ,05/12/2021 08:30:16,05/12/2021 08:41:16,      0,YES    ,
    140,                   ,    300,     24,     50,       ,OPP    ,     46,   2.04,   2.47,     16,     50,     35,     22,   0.65,Full ch,       ,05/12/2021 10:00:16,05/12/2021 10:34:16,      0,NO     ,
    139,                   ,    300,     24,     50,       ,OPP    ,     90,   2.13,   2.46,      0,     50,     33,     37,   1.07,Full ch,       ,05/12/2021 14:26:16,05/12/2021 14:58:16,  16384,NO     ,
    138,                   ,    300,     24,     50,       ,OPP    ,     32,   2.01,   2.28,     75,     50,     20,     23,   0.63,Part ch,       ,05/13/2021 02:44:16,05/13/2021 03:04:16,      0,YES    ,
    137,                   ,    300,     24,     50,       ,OPP    ,     57,   2.07,   2.30,      0,     50,     12,     11,   0.32,Full ch,       ,05/13/2021 03:06:16,05/13/2021 03:17:16,  16384,NO     ,
    136,                   ,    300,     24,     50,       ,OPP    ,     44,   2.03,   2.48,     70,     50,     91,    109,   3.21,Full ch,       ,05/13/2021 09:29:16,05/13/2021 10:58:16,      0,NO     ,
    135,                   ,    300,     24,     50,       ,OPP    ,     17,   1.98,   2.23,     75,     50,     28,     34,   0.92,Part ch,       ,05/13/2021 11:17:16,05/13/2021 11:45:16,      0,NO     ,
    134,                   ,    300,     24,     50,       ,OPP    ,     48,   2.04,   2.47,     72,     50,    102,    120,   3.55,Full ch,DF7    ,05/13/2021 13:33:16,05/13/2021 15:41:16,   1280,NO     ,
    133,                   ,    300,     24,     50,       ,OPP    ,     42,   2.03,   2.48,     70,     50,     85,    102,   2.93,Full ch,       ,05/13/2021 23:29:16,05/14/2021 00:52:16,      0,NO     ,
    132,                   ,    300,     24,     50,       ,OPP    ,     43,   2.03,   2.35,     75,     50,     36,     44,   1.22,Part ch,       ,05/14/2021 02:31:16,05/14/2021 03:06:16,      0,YES    ,
    131,                   ,    300,     24,     50,       ,OPP    ,     29,   2.00,   2.48,     73,     50,    154,    188,   5.40,Full ch,       ,05/14/2021 12:18:16,05/14/2021 14:51:16,      0,NO     ,
    130,                   ,    300,     24,     50,       ,OPP    ,     41,   2.03,   3.38,      0,     50,     12,     12,   0.33,Full ch,       ,05/15/2021 03:04:16,05/15/2021 03:15:16,      0,NO     ,
    129,                   ,    300,     24,     50,       ,OPP    ,     35,   2.01,   4.45,      0,     50,     32,     36,   0.99,Full ch,       ,05/15/2021 03:52:16,05/15/2021 04:23:16,  16384,NO     ,
    128,                   ,    300,     24,     50,       ,OPP    ,     38,   2.02,   2.47,     75,     50,     86,    106,   3.02,Part ch,       ,05/15/2021 16:26:16,05/15/2021 17:51:16,      0,YES    ,
    127,                   ,    300,     24,     50,       ,OPP    ,     39,   2.02,   3.92,      0,     50,      6,      3,   0.09,Full ch,       ,05/16/2021 16:46:16,05/16/2021 16:50:16,  16384,NO     ,
    126,                   ,    300,     24,     50,       ,OPP    ,     38,   2.02,   2.47,     19,     50,     49,     29,   0.87,Full ch,       ,05/17/2021 02:30:16,05/17/2021 03:17:16,      0,NO     ,
    125,                   ,    300,     24,     50,       ,OPP    ,     52,   2.06,   2.48,     74,     50,     35,     42,   1.24,Part ch,       ,05/17/2021 05:19:16,05/17/2021 05:54:16,      0,YES    ,
    124,                   ,    300,     24,     50,       ,OPP    ,     99,   2.19,   2.47,     15,     50,      5,      1,   0.03,Full ch,       ,05/17/2021 06:02:16,05/17/2021 06:42:16,      0,NO     ,
    123,                   ,    300,     24,     50,       ,OPP    ,     28,   2.00,   2.49,     68,     50,     44,     52,   1.53,Full ch,       ,05/17/2021 09:40:16,05/17/2021 10:23:16,      0,NO     ,
    122,                   ,    300,     24,     50,       ,OPP    ,     41,   2.03,   3.70,      0,     50,     10,      8,   0.23,Full ch,       ,05/17/2021 11:06:16,05/17/2021 11:14:16,  16384,NO     ,
    121,                   ,    300,     24,     50,       ,OPP    ,     33,   2.01,   2.26,     75,     50,     24,     28,   0.77,Part ch,       ,05/17/2021 11:43:16,05/17/2021 12:07:16,      0,NO     ,
    120,                   ,    300,     24,     50,       ,OPP    ,     34,   2.01,   2.84,      0,     50,     74,     89,   2.51,Full ch,       ,05/17/2021 12:11:16,05/17/2021 13:24:16,  16384,NO     ,
    119,                   ,    300,     24,     50,       ,OPP    ,     32,   2.01,   2.47,     60,     50,     18,     18,   0.54,Full ch,       ,05/18/2021 03:00:16,05/18/2021 03:16:16,      0,NO     ,
    118,                   ,    300,     24,     50,       ,OPP    ,     29,   2.00,   2.38,     75,     50,      5,      4,   0.13,Part ch,       ,05/18/2021 05:27:16,05/18/2021 05:32:16,      0,YES    ,
    117,                   ,    300,     24,     50,       ,OPP    ,     54,   2.06,   2.47,     15,     50,     30,     11,   0.33,Full ch,       ,05/18/2021 06:10:16,05/18/2021 06:48:16,      0,NO     ,
    116,                   ,    300,     24,     50,       ,OPP    ,     44,   2.03,   2.16,      0,     50,     49,     57,   1.64,Full ch,       ,05/18/2021 06:57:16,05/18/2021 07:45:16,  16384,NO     ,
    115,                   ,    300,     24,     50,       ,OPP    ,     42,   2.03,   2.33,     75,     50,     40,     48,   1.34,Part ch,       ,05/18/2021 09:04:16,05/18/2021 09:43:16,      0,YES    ,
    114,                   ,    300,     24,     50,       ,OPP    ,     46,   2.04,   2.47,     48,     50,     91,    110,   3.16,Part ch,       ,05/18/2021 11:41:16,05/18/2021 13:12:16,      0,NO     ,
    113,                   ,    300,     24,     50,       ,OPP    ,     67,   2.08,   2.47,     40,     50,     19,     18,   0.54,Part ch,       ,05/18/2021 13:29:16,05/18/2021 13:48:16,      0,YES    ,
    112,                   ,    300,     24,     50,       ,OPP    ,     50,   2.05,   2.37,     75,     50,     26,     31,   0.89,Part ch,       ,05/18/2021 15:38:16,05/18/2021 16:04:16,      0,NO     ,
    111,                   ,    300,     24,     50,       ,OPP    ,     50,   2.05,   2.47,     22,     50,     83,     74,   2.18,Part ch,       ,05/18/2021 16:31:16,05/18/2021 17:53:16,      0,NO     ,
    110,                   ,    300,     24,     50,       ,OPP    ,     45,   2.03,   2.47,     43,     50,     30,     29,   0.87,Full ch,       ,05/19/2021 02:36:16,05/19/2021 03:05:16,      0,NO     ,
    109,                   ,    300,     24,     50,       ,OPP    ,     31,   2.01,   2.49,     72,     50,    142,    174,   5.06,Part ch,       ,05/19/2021 04:27:16,05/19/2021 06:48:16,      0,YES    ,
    108,                   ,    300,     24,     50,       ,OPP    ,     54,   2.06,   2.48,     74,     50,     85,    102,   3.05,Full ch,DF7    ,05/19/2021 07:56:16,05/19/2021 10:59:16,   1280,NO     ,
    107,                   ,    300,     24,     50,       ,OPP    ,     45,   2.03,   2.49,     72,     50,     95,    113,   3.32,Full ch,       ,05/19/2021 13:09:16,05/19/2021 14:43:16,      0,NO     ,
    106,                   ,    300,     24,     50,       ,OPP    ,     71,   2.09,   2.49,     70,     50,      8,      8,   0.26,Part ch,       ,05/19/2021 14:45:16,05/19/2021 14:53:16,      0,YES    ,
    105,                   ,    300,     24,     50,       ,OPP    ,     57,   2.06,   2.42,     75,     50,     12,     13,   0.39,Part ch,       ,05/19/2021 15:09:16,05/19/2021 15:21:16,      0,YES    ,
    104,                   ,    300,     24,     50,       ,OPP    ,     12,   1.97,   2.88,      0,     50,     12,     11,   0.33,Full ch,       ,05/19/2021 17:40:16,05/19/2021 17:51:16,  16384,NO     ,
    103,                   ,    300,     24,     50,       ,OPP    ,     41,   2.03,   2.47,     75,     50,    127,    157,   4.57,Part ch,       ,05/19/2021 20:47:16,05/19/2021 22:53:16,      0,YES    ,
    102,                   ,    300,     24,     50,       ,OPP    ,     36,   2.02,   2.57,      0,     50,     65,     77,   2.13,Full ch,       ,05/20/2021 02:40:16,05/20/2021 03:44:16,  16384,NO     ,
    101,                   ,    300,     24,     50,       ,OPP    ,     36,   2.02,   2.29,     75,     50,     37,     44,   1.21,Part ch,       ,05/20/2021 05:41:16,05/20/2021 06:17:16,      0,YES    ,
    100,                   ,    300,     24,     50,       ,OPP    ,     14,   1.98,   2.27,     75,     50,     54,     66,   1.81,Part ch,       ,05/20/2021 08:54:16,05/20/2021 09:48:16,      0,YES    ,
     99,                   ,    300,     24,     50,       ,OPP    ,     15,   1.98,   2.26,     75,     50,     40,     49,   1.33,Part ch,       ,05/20/2021 11:15:16,05/20/2021 11:55:16,      0,NO     ,
     98,                   ,    300,     24,     50,       ,OPP    ,     73,   2.10,   2.47,     22,     50,     44,     26,   0.80,Full ch,       ,05/21/2021 02:21:16,05/21/2021 03:05:16,      0,NO     ,
     97,                   ,    300,     24,     50,       ,OPP    ,     28,   2.00,   2.27,     75,     50,     10,     10,   0.29,Part ch,       ,05/21/2021 03:25:16,05/21/2021 03:34:16,      0,YES    ,
     96,                   ,    300,     24,     50,       ,OPP    ,     21,   1.99,   2.27,     75,     50,     21,     24,   0.67,Part ch,       ,05/21/2021 04:42:16,05/21/2021 05:02:16,      0,YES    ,
     95,                   ,    300,     24,     50,       ,OPP    ,     37,   2.02,   2.25,      0,     50,     30,     34,   0.96,Full ch,       ,05/21/2021 05:30:16,05/21/2021 05:59:16,  16384,NO     ,
     94,                   ,    300,     24,     50,       ,OPP    ,     52,   2.06,   2.47,     33,     50,     24,     18,   0.54,Full ch,       ,05/21/2021 06:16:16,05/21/2021 06:38:16,      0,NO     ,
     93,                   ,    300,     24,     50,       ,OPP    ,     36,   2.02,   2.33,     75,     50,     34,     40,   1.14,Part ch,       ,05/21/2021 09:12:16,05/21/2021 09:46:16,      0,YES    ,
     92,                   ,    300,     24,     50,       ,OPP    ,     86,   2.12,   2.34,     74,     50,      4,      4,   0.11,Part ch,       ,05/21/2021 09:47:16,05/21/2021 09:50:16,      0,YES    ,
     91,                   ,    300,     24,     50,       ,OPP    ,     28,   2.00,   3.05,      0,     50,     48,     56,   1.57,Full ch,       ,05/21/2021 12:43:16,05/21/2021 13:30:16,  16384,NO     ,
     90,                   ,    300,     24,     50,       ,OPP    ,     18,   1.98,   2.47,     56,     50,     44,     51,   1.50,Part ch,       ,05/22/2021 02:23:16,05/22/2021 03:07:16,      0,YES    ,
     89,                   ,    300,     24,     50,       ,OPP    ,     54,   2.06,   2.47,     36,     50,     29,     25,   0.77,Full ch,       ,05/22/2021 06:10:16,05/22/2021 06:38:16,      0,NO     ,
     88,                   ,    300,     24,     50,       ,OPP    ,     23,   1.99,   2.35,     75,     50,      8,      9,   0.25,Part ch,       ,05/22/2021 07:53:16,05/22/2021 08:01:16,      0,YES    ,
     87,                   ,    300,     24,     50,       ,OPP    ,      5,   1.96,   2.34,     75,     50,      9,      9,   0.27,Part ch,       ,05/22/2021 16:21:16,05/22/2021 16:29:16,      0,YES    ,
     86,                   ,    300,     24,     50,       ,OPP    ,     40,   2.02,   2.47,     30,     50,     63,     55,   1.64,Full ch,       ,05/22/2021 16:31:16,05/22/2021 17:32:16,      0,NO     ,
     85,                   ,    300,     24,     50,       ,OPP    ,     74,   2.10,   2.47,     15,     50,     33,     10,   0.30,Full ch,       ,05/24/2021 02:22:16,05/24/2021 02:57:16,      0,NO     ,
     84,                   ,    300,     24,     50,       ,OPP    ,     26,   2.00,   2.24,      0,     50,     55,     64,   1.78,Full ch,       ,05/24/2021 08:57:16,05/24/2021 09:50:16,  16384,NO     ,
     83,                   ,    300,     24,     50,       ,OPP    ,     40,   2.02,   2.30,     75,     50,     18,     21,   0.58,Part ch,       ,05/24/2021 11:06:16,05/24/2021 11:24:16,      0,YES    ,
     82,                   ,    300,     24,     50,       ,OPP    ,     43,   2.03,   2.32,     75,     50,     31,     37,   1.04,Part ch,       ,05/24/2021 15:30:16,05/24/2021 16:00:16,      0,YES    ,
     81,                   ,    300,     24,     50,       ,OPP    ,     24,   1.99,   2.42,     75,     50,      6,      6,   0.19,Part ch,       ,05/25/2021 03:02:16,05/25/2021 03:08:16,      0,YES    ,
     80,                   ,    300,     24,     50,       ,OPP    ,     45,   2.03,   2.24,      0,     50,     28,     31,   0.89,Full ch,       ,05/25/2021 05:53:16,05/25/2021 06:20:16,  16384,NO     ,
     79,                   ,    300,     24,     50,       ,OPP    ,     18,   1.98,   2.47,     40,     50,     53,     50,   1.49,Full ch,       ,05/25/2021 09:24:16,05/25/2021 10:16:16,      0,NO     ,
     78,                   ,    300,     24,     50,       ,OPP    ,     28,   2.00,   2.25,      0,     50,     30,     34,   0.93,Full ch,       ,05/25/2021 10:34:16,05/25/2021 11:02:16,  16384,NO     ,
     77,                   ,    300,     24,     50,       ,OPP    ,     44,   2.03,   2.40,     75,     50,     39,     48,   1.36,Part ch,       ,05/25/2021 14:11:16,05/25/2021 14:50:16,      0,YES    ,
     76,                   ,    300,     24,     50,       ,OPP    ,     37,   2.02,   2.47,     75,     50,    124,    152,   4.42,Full ch,       ,05/25/2021 18:02:16,05/25/2021 20:05:16,      0,NO     ,
     75,                   ,    300,     24,     50,       ,OPP    ,     64,   2.08,   2.48,     74,     50,     60,     74,   2.21,Part ch,       ,05/25/2021 20:45:16,05/25/2021 21:45:16,      0,YES    ,
     74,                   ,    300,     24,     50,       ,OPP    ,     60,   2.07,   2.47,     27,     50,     47,     36,   1.09,Full ch,       ,05/26/2021 02:23:16,05/26/2021 03:08:16,      0,NO     ,
     73,                   ,    300,     24,     50,       ,OPP    ,     35,   2.01,   2.28,     75,     50,     22,     26,   0.72,Part ch,       ,05/26/2021 03:52:16,05/26/2021 04:13:16,      0,YES    ,
     72,                   ,    300,     24,     50,       ,OPP    ,     31,   2.01,   2.28,     75,     50,     34,     40,   1.12,Part ch,       ,05/26/2021 05:20:16,05/26/2021 05:53:16,      0,YES    ,
     71,                   ,    300,     24,     50,       ,OPP    ,     15,   1.98,   2.46,     55,     50,     23,     26,   0.78,Part ch,       ,05/26/2021 06:15:16,05/26/2021 06:38:16,      0,YES    ,
     70,                   ,    300,     24,     50,       ,OPP    ,     25,   2.00,   2.33,      0,     50,     29,     32,   0.90,Full ch,       ,05/26/2021 07:17:16,05/26/2021 07:45:16,  16384,NO     ,
     69,                   ,    300,     24,     50,       ,OPP    ,     39,   2.02,   2.35,     74,     50,     71,     87,   2.44,Part ch,       ,05/26/2021 08:25:16,05/26/2021 09:35:16,      0,YES    ,
     68,                   ,    300,     24,     50,       ,OPP    ,     28,   2.00,   2.46,     35,     50,     43,     36,   1.08,Full ch,       ,05/26/2021 09:38:16,05/26/2021 10:21:16,      0,NO     ,
     67,                   ,    300,     24,     50,       ,OPP    ,     47,   2.04,   3.79,      0,     50,     39,     45,   1.27,Full ch,       ,05/26/2021 11:39:16,05/26/2021 12:17:16,  16384,NO     ,
     66,                   ,    300,     24,     50,       ,OPP    ,     46,   2.04,   2.47,     74,     50,     85,    105,   3.04,Part ch,       ,05/26/2021 13:38:16,05/26/2021 15:03:16,      0,YES    ,
     65,                   ,    300,     24,     50,       ,OPP    ,     37,   2.02,   2.61,      0,     50,      4,      1,   0.03,Full ch,       ,05/27/2021 04:31:16,05/27/2021 04:33:16,  16384,NO     ,
     64,                   ,    300,     24,     50,       ,OPP    ,     35,   2.01,   2.34,     75,     50,     60,     73,   2.03,Part ch,       ,05/27/2021 04:59:16,05/27/2021 05:59:16,      0,YES    ,
     63,                   ,    300,     24,     50,       ,OPP    ,     22,   1.99,   2.47,     43,     50,     26,     27,   0.79,Part ch,       ,05/27/2021 06:10:16,05/27/2021 06:36:16,      0,YES    ,
     62,                   ,    300,     24,     50,       ,OPP    ,     33,   2.01,   2.16,      0,     50,     44,     52,   1.43,Full ch,       ,05/27/2021 09:07:16,05/27/2021 09:51:16,  16384,NO     ,
     61,                   ,    300,     24,     50,       ,OPP    ,     30,   2.01,   2.26,     75,     50,     22,     26,   0.70,Part ch,       ,05/27/2021 11:32:16,05/27/2021 11:53:16,      0,YES    ,
     60,                   ,    300,     24,     50,       ,OPP    ,     29,   2.00,   2.48,     74,     50,    182,    224,   6.48,Full ch,       ,05/27/2021 13:36:16,05/27/2021 16:37:16,      0,NO     ,
     59,                   ,    300,     24,     50,       ,OPP    ,     76,   2.10,   2.47,     15,     50,     24,      6,   0.20,Full ch,       ,05/28/2021 02:33:16,05/28/2021 03:12:16,      0,NO     ,
     58,                   ,    300,     24,     50,       ,OPP    ,     38,   2.02,   2.46,     18,     50,     43,     23,   0.70,Full ch,       ,05/28/2021 09:42:16,05/28/2021 10:23:16,      0,NO     ,
     57,                   ,    300,     24,     50,       ,OPP    ,     50,   2.05,   2.47,     15,     50,     51,     19,   0.59,Full ch,       ,06/01/2021 02:24:16,06/01/2021 03:14:16,      0,NO     ,
     56,                   ,    300,     24,     50,       ,OPP    ,     50,   2.05,   2.26,     75,     50,     29,     35,   0.97,Part ch,       ,06/01/2021 03:23:16,06/01/2021 03:52:16,      0,YES    ,
     55,                   ,    300,     24,     50,       ,OPP    ,     28,   2.00,   2.28,     75,     50,     26,     31,   0.87,Part ch,       ,06/01/2021 05:55:16,06/01/2021 06:21:16,      0,YES    ,
     54,                   ,    300,     24,     50,       ,OPP    ,     46,   2.04,   2.22,      0,     50,     27,     31,   0.86,Full ch,       ,06/01/2021 06:31:16,06/01/2021 06:57:16,  16384,NO     ,
     53,                   ,    300,     24,     50,       ,OPP    ,     50,   2.05,   2.38,     75,     50,     18,     21,   0.61,Part ch,       ,06/01/2021 10:09:16,06/01/2021 10:26:16,      0,YES    ,
     52,                   ,    300,     24,     50,       ,OPP    ,     38,   2.02,   2.27,     75,     50,     24,     29,   0.79,Part ch,       ,06/01/2021 16:13:16,06/01/2021 16:37:16,      0,NO     ,
     51,                   ,    300,     24,     50,       ,OPP    ,     51,   2.05,   2.37,     75,     50,     55,     67,   1.88,Part ch,       ,06/01/2021 16:45:16,06/01/2021 17:40:16,      0,YES    ,
     50,                   ,    300,     24,     50,       ,OPP    ,     50,   2.05,   4.18,      0,     50,    100,    121,   3.53,Full ch,       ,06/01/2021 19:44:16,06/01/2021 21:22:16,  16384,NO     ,
     49,                   ,    300,     24,     50,       ,OPP    ,     40,   2.02,   2.46,     30,     50,     36,     30,   0.90,Full ch,       ,06/02/2021 02:10:16,06/02/2021 02:45:16,      0,NO     ,
     48,                   ,    300,     24,     50,       ,OPP    ,     49,   2.04,   2.13,      0,     50,     30,     35,   0.99,Full ch,       ,06/02/2021 05:52:16,06/02/2021 06:22:16,  16384,NO     ,
     47,                   ,    300,     24,     50,       ,OPP    ,     17,   1.98,   2.23,     75,     50,     40,     48,   1.30,Part ch,       ,06/02/2021 09:10:16,06/02/2021 09:50:16,      0,YES    ,
     46,                   ,    300,     24,     50,       ,OPP    ,     33,   2.01,   2.37,     75,     50,     71,     88,   2.46,Part ch,       ,06/02/2021 09:51:16,06/02/2021 11:02:16,      0,YES    ,
     45,                   ,    300,     24,     50,       ,OPP    ,     56,   2.06,   3.20,      0,     50,     14,     14,   0.40,Full ch,       ,06/02/2021 11:39:16,06/02/2021 11:52:16,  16384,NO     ,
