Type               ,Version            ,S/N                ,Region             ,BLE Ver            ,BLE Mac            ,
IQ36V240A          ,P3.4               ,RA518167           ,US                 ,                   ,00:00:00:00:00:00  ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    875,     50,OPP    ,      0,      0,    5.0,  2.250,   39.0,      4,      0,     64,    3.7,     95,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   4152,  60246, -56094,   6842,     43,      0,     10,      0,    286,    756,  20655,    135,   1536,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,Bat Dis,
    179,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     40,   2.02,   2.40,    150,     50,     75,    188,   8.05,Part ch,       ,05/13/2016 04:39:16,05/13/2016 05:54:16,      0,YES    ,
    178,                   ,    875,     36,     50,       ,OPP    ,     56,   2.06,   2.42,    148,     50,     60,    152,   6.61,Part ch,       ,05/13/2016 09:17:16,05/13/2016 10:16:16,      0,YES    ,
    177,                   ,    875,     36,     50,       ,OPP    ,     58,   2.07,   2.47,     43,     50,    117,    185,   8.23,Full ch,       ,05/13/2016 13:35:16,05/13/2016 22:00:16,      0,NO     ,
    176,                   ,       ,     36,     50,       ,COLD   ,     99,   2.18,   2.18,      0,     50,      3,      1,   0.08,Full ch,       ,05/13/2016 22:00:16,05/15/2016 00:04:16,      0,NO     ,
    175,                   ,       ,     36,     50,       ,EQUAL  ,     99,   2.18,   2.49,     24,     50,    480,    272,  12.72,Full ch,       ,05/15/2016 00:04:16,05/15/2016 19:43:16,      0,NO     ,
    174,                   ,       ,     36,     50,       ,COLD   ,     10,   1.97,   2.36,    153,     50,     62,    153,   6.45,Part ch,       ,05/16/2016 03:02:16,05/16/2016 04:04:16,      0,YES    ,
    173,                   ,    875,     36,     50,       ,OPP    ,     50,   2.04,   2.47,     43,     50,    187,    367,  16.19,Full ch,       ,05/16/2016 04:41:16,05/16/2016 17:53:16,      0,NO     ,
    172,                   ,       ,     36,     50,       ,COLD   ,     30,   2.01,   2.38,    153,     50,     73,    181,   7.67,Part ch,       ,05/17/2016 02:54:16,05/17/2016 04:07:16,      0,YES    ,
    171,                   ,    875,     36,     50,       ,OPP    ,     52,   2.06,   2.47,     43,     50,    185,    348,  15.40,Full ch,       ,05/17/2016 04:52:16,05/17/2016 09:46:16,      0,NO     ,
    170,                   ,    875,     36,     50,       ,OPP    ,     90,   2.13,   2.47,     44,     50,     27,     32,   1.44,Full ch,       ,05/17/2016 09:59:16,05/17/2016 19:44:16,      0,NO     ,
    169,                   ,       ,     36,     50,       ,COLD   ,      5,   1.96,   2.45,     83,     50,    145,    333,  14.39,Part ch,DF4    ,05/17/2016 23:58:16,05/18/2016 02:23:16,   4096,YES    ,
    168,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.46,    152,     50,     54,    137,   5.94,Part ch,       ,05/18/2016 04:43:16,05/18/2016 05:37:16,      0,NO     ,
    167,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     23,   1.99,   2.47,     44,     50,    232,    526,  22.74,Full ch,       ,05/18/2016 05:47:16,05/18/2016 10:46:16,      0,NO     ,
    166,                   ,    875,     36,     50,       ,OPP    ,     41,   2.03,   2.47,     43,     50,    192,    360,  15.88,Full ch,       ,05/18/2016 13:36:16,05/18/2016 17:53:16,      0,NO     ,
    165,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     50,   2.04,   2.31,    158,     50,     17,     42,   1.77,Part ch,       ,05/19/2016 00:06:16,05/19/2016 00:22:16,      0,YES    ,
    164,                   ,       ,     36,     50,       ,COLD   ,     19,   1.98,   2.35,    153,     50,     61,    151,   6.33,Part ch,       ,05/19/2016 03:04:16,05/19/2016 04:05:16,      0,YES    ,
    163,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.41,    150,     50,     56,    141,   6.08,Part ch,       ,05/19/2016 04:51:16,05/19/2016 05:47:16,      0,NO     ,
    162,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     37,   2.02,   2.47,    124,     50,    144,    354,  15.32,Part ch,       ,05/19/2016 05:54:16,05/19/2016 08:19:16,      0,YES    ,
    161,                   ,    875,     36,     50,       ,OPP    ,     43,   2.03,   2.47,     43,     50,    184,    336,  14.87,Full ch,       ,05/19/2016 13:45:16,05/19/2016 17:54:16,      0,NO     ,
    160,                   ,       ,     36,     50,       ,COLD   ,     36,   2.02,   2.33,    154,     50,     32,     76,   3.21,Part ch,       ,05/19/2016 23:49:16,05/20/2016 00:21:16,      0,YES    ,
    159,                   ,       ,     36,     50,       ,COLD   ,     14,   1.97,   2.38,    149,     50,     85,    207,   8.74,Part ch,       ,05/20/2016 02:04:16,05/20/2016 03:28:16,      0,YES    ,
    158,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     38,   2.02,   2.34,    149,     50,     61,    151,   6.41,Part ch,       ,05/20/2016 04:52:16,05/20/2016 05:54:16,      0,YES    ,
    157,                   ,    875,     36,     50,       ,OPP    ,     39,   2.02,   2.31,    149,     50,     27,     67,   2.83,Part ch,       ,05/20/2016 10:14:16,05/20/2016 10:41:16,      0,YES    ,
    156,                   ,    875,     36,     50,       ,OPP    ,     44,   2.03,   2.47,     43,     50,    216,    386,  17.07,Full ch,       ,05/20/2016 13:50:16,05/20/2016 19:47:16,      0,NO     ,
    155,                   ,    875,     36,     50,       ,OPP    ,      5,   1.95,   2.35,    150,     50,     55,    138,   5.82,Part ch,       ,05/21/2016 04:43:16,05/21/2016 05:38:16,      0,YES    ,
    154,                   ,    875,     36,     50,       ,OPP    ,     66,   2.08,   2.47,    119,     50,     49,    119,   5.27,Part ch,       ,05/21/2016 07:29:16,05/21/2016 08:18:16,      0,YES    ,
    153,                   ,    875,     36,     50,       ,OPP    ,     32,   2.01,   2.47,     44,     50,    193,    371,  16.31,Full ch,       ,05/21/2016 12:07:16,05/21/2016 22:00:16,      0,NO     ,
    152,                   ,       ,     36,     50,       ,COLD   ,     99,   2.18,   2.43,     38,     50,      4,      2,   0.10,Full ch,       ,05/21/2016 22:00:16,05/22/2016 00:04:16,      0,NO     ,
    151,                   ,       ,     36,     50,       ,EQUAL  ,     99,   2.18,   2.47,     24,     50,    480,    272,  12.44,Full ch,       ,05/22/2016 00:04:16,05/22/2016 19:45:16,      0,NO     ,
    150,                   ,       ,     36,     50,       ,COLD   ,     32,   2.01,   2.37,    149,     50,     62,    150,   6.39,Part ch,       ,05/23/2016 03:06:16,05/23/2016 04:08:16,      0,YES    ,
    149,                   ,    875,     36,     50,       ,OPP    ,     57,   2.07,   2.38,    154,     50,     28,     70,   3.01,Part ch,       ,05/23/2016 04:48:16,05/23/2016 05:15:16,      0,NO     ,
    148,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     31,   2.01,   2.42,    149,     50,     71,    176,   7.59,Part ch,       ,05/23/2016 05:46:16,05/23/2016 06:57:16,      0,YES    ,
    147,                   ,    875,     36,     50,       ,OPP    ,     47,   2.04,   2.46,     44,     50,    182,    349,  15.42,Full ch,       ,05/23/2016 13:50:16,05/23/2016 17:55:16,      0,NO     ,
    146,                   ,       ,     36,     50,       ,COLD   ,     13,   1.97,   2.34,    149,     50,     83,    203,   8.51,Part ch,       ,05/24/2016 03:00:16,05/24/2016 04:22:16,      0,YES    ,
    145,                   ,    875,     36,     50,       ,OPP    ,     57,   2.07,   2.38,    154,     50,     20,     48,   2.09,Part ch,       ,05/24/2016 04:49:16,05/24/2016 05:09:16,      0,NO     ,
    144,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,      5,   1.90,   2.26,    154,     50,     21,     50,   2.08,Part ch,       ,05/24/2016 05:19:16,05/24/2016 05:40:16,      0,YES    ,
    143,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     29,   2.00,   2.29,    149,     50,     43,    106,   4.39,Part ch,       ,05/24/2016 05:51:16,05/24/2016 06:34:16,      0,NO     ,
    142,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     32,   2.01,   2.29,    154,     50,     24,     57,   2.38,Part ch,       ,05/24/2016 07:55:16,05/24/2016 08:18:16,      0,NO     ,
    141,                   ,    875,     36,     50,       ,OPP    ,      5,   1.93,   2.14,    113,     50,      2,      1,   0.06,Part ch,       ,05/24/2016 09:44:16,05/24/2016 09:45:16,      0,NO     ,
    140,                   ,    875,     36,     50,       ,OPP    ,      5,   1.82,   2.33,    150,     50,     59,    149,   6.25,Part ch,       ,05/24/2016 10:03:16,05/24/2016 11:01:16,      0,NO     ,
    139,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     50,   2.05,   2.47,     44,     50,    245,    490,  21.43,Full ch,       ,05/24/2016 13:24:16,05/24/2016 19:40:16,      0,NO     ,
    138,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     52,   2.06,   2.34,    153,     50,     32,     82,   3.47,Part ch,       ,05/24/2016 23:48:16,05/25/2016 00:19:16,      0,YES    ,
    137,                   ,       ,     36,     50,       ,COLD   ,     50,   2.05,   2.34,    154,     50,     37,     87,   3.67,Part ch,       ,05/25/2016 00:46:16,05/25/2016 01:23:16,      0,YES    ,
    136,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     33,   2.01,   2.29,    159,     50,     11,     25,   1.06,Part ch,       ,05/25/2016 04:48:16,05/25/2016 04:59:16,      0,YES    ,
    135,                   ,    875,     36,     50,       ,OPP    ,     41,   2.03,   2.31,    154,     50,     15,     36,   1.54,Part ch,       ,05/25/2016 05:01:16,05/25/2016 05:15:16,      0,NO     ,
    134,                   ,    875,     36,     50,       ,OPP    ,     52,   2.06,   2.39,    150,     50,     40,     99,   4.25,Part ch,       ,05/25/2016 05:22:16,05/25/2016 06:02:16,      0,NO     ,
    133,                   ,    875,     36,     50,       ,OPP    ,     25,   2.00,   2.28,    155,     50,     12,     28,   1.15,Part ch,       ,05/25/2016 06:34:16,05/25/2016 06:45:16,      0,YES    ,
    132,                   ,    875,     36,     50,       ,OPP    ,      5,   1.91,   2.32,    150,     50,     58,    146,   6.11,Part ch,       ,05/25/2016 07:23:16,05/25/2016 08:21:16,      0,YES    ,
    131,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     64,   2.08,   2.32,    159,     50,      4,      6,   0.25,Part ch,       ,05/25/2016 08:28:16,05/25/2016 08:32:16,      0,NO     ,
    130,                   ,    875,     36,     50,       ,OPP    ,     41,   2.03,   2.47,     45,     50,    197,    357,  15.82,Full ch,       ,05/25/2016 14:24:16,05/25/2016 17:54:16,      0,NO     ,
    129,                   ,       ,     36,     50,       ,COLD   ,      5,   1.89,   2.38,    149,     50,    116,    268,  11.27,Part ch,DF4    ,05/26/2016 00:08:16,05/26/2016 02:03:16,   4096,YES    ,
    128,                   ,       ,     36,     50,       ,COLD   ,     50,   2.05,   2.39,    149,     50,     42,    101,   4.33,Part ch,       ,05/26/2016 03:08:16,05/26/2016 03:49:16,      0,YES    ,
    127,                   ,    875,     36,     50,       ,OPP    ,     56,   2.06,   2.34,    159,     50,      7,     15,   0.64,Part ch,       ,05/26/2016 04:47:16,05/26/2016 04:53:16,      0,NO     ,
    126,                   ,    875,     36,     50,       ,OPP    ,     21,   1.99,   2.47,    145,     50,     99,    248,  10.72,Part ch,       ,05/26/2016 06:21:16,05/26/2016 08:00:16,      0,NO     ,
    125,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.46,    147,     50,     52,    129,   5.65,Part ch,       ,05/26/2016 10:09:16,05/26/2016 11:00:16,      0,NO     ,
    124,                   ,    875,     36,     50,       ,OPP    ,     48,   2.04,   2.47,     43,     50,    196,    334,  14.79,Full ch,       ,05/26/2016 14:43:16,05/26/2016 18:20:16,      0,NO     ,
    123,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     37,   2.02,   2.32,    154,     50,     23,     59,   2.49,Part ch,       ,05/26/2016 22:40:16,05/26/2016 23:03:16,      0,NO     ,
    122,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     56,   2.06,   2.38,    149,     50,     64,    158,   6.77,Part ch,       ,05/26/2016 23:11:16,05/27/2016 00:14:16,      0,YES    ,
    121,                   ,    875,     36,     50,       ,OPP    ,     72,   2.09,   2.42,    154,     50,     22,     55,   2.42,Part ch,       ,05/27/2016 04:52:16,05/27/2016 05:14:16,      0,NO     ,
    120,                   ,    875,     36,     50,       ,OPP    ,      5,   1.94,   2.38,    150,     50,     65,    163,   6.92,Part ch,       ,05/27/2016 09:56:16,05/27/2016 11:01:16,      0,NO     ,
    119,                   ,    875,     36,     50,       ,OPP    ,      5,   1.94,   2.47,     43,     50,    270,    487,  21.36,Full ch,       ,05/27/2016 13:52:16,05/27/2016 19:45:16,      0,NO     ,
    118,                   ,    875,     36,     50,       ,OPP    ,     17,   1.98,   2.31,    154,     50,     18,     43,   1.83,Part ch,       ,05/28/2016 04:44:16,05/28/2016 05:01:16,      0,NO     ,
    117,                   ,    875,     36,     50,       ,OPP    ,      5,   1.85,   2.31,    149,     50,     33,     81,   3.39,Part ch,       ,05/28/2016 05:49:16,05/28/2016 06:21:16,      0,NO     ,
    116,                   ,    875,     36,     50,       ,OPP    ,      5,   1.94,   2.29,    159,     50,     12,     30,   1.25,Part ch,       ,05/28/2016 08:31:16,05/28/2016 08:43:16,      0,NO     ,
    115,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     15,   1.98,   2.34,    148,     50,     37,     91,   3.85,Part ch,       ,05/29/2016 21:23:16,05/29/2016 22:00:16,      0,YES    ,
    114,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     99,   2.35,   2.41,    160,     50,     33,     85,   3.70,Part ch,       ,05/29/2016 22:00:16,05/29/2016 22:32:16,      0,NO     ,
    113,                   ,       ,     36,     50,       ,COLD   ,     21,   1.99,   2.39,    148,     50,    104,    252,  10.69,Part ch,       ,05/29/2016 23:04:16,05/30/2016 00:48:16,      0,YES    ,
    112,                   ,       ,     36,     50,       ,COLD   ,      5,   1.92,   2.41,    148,     50,     75,    162,   6.86,Part ch,DF4    ,05/30/2016 01:57:16,05/30/2016 03:11:16,   4096,YES    ,
    111,                   ,       ,     36,     50,       ,COLD   ,     59,   2.07,   2.41,    153,     50,     18,     40,   1.74,Part ch,       ,05/30/2016 03:37:16,05/30/2016 03:55:16,      0,NO     ,
    110,                   ,    875,     36,     50,       ,OPP    ,     20,   1.99,   2.29,    149,     50,     28,     71,   2.95,Part ch,       ,05/30/2016 05:19:16,05/30/2016 05:47:16,      0,YES    ,
    109,                   ,    875,     36,     50,       ,OPP    ,     13,   1.97,   2.40,    144,     50,     57,    140,   5.97,Part ch,       ,05/30/2016 05:51:16,05/30/2016 06:48:16,      0,NO     ,
    108,                   ,    875,     36,     50,       ,OPP    ,      5,   1.81,   2.31,    144,     50,     74,    183,   7.59,Part ch,       ,05/30/2016 08:16:16,05/30/2016 09:30:16,      0,YES    ,
    107,                   ,    875,     36,     50,       ,OPP    ,     50,   2.04,   2.47,     43,     50,    245,    472,  20.77,Full ch,       ,05/30/2016 11:54:16,05/30/2016 18:16:16,      0,NO     ,
    106,                   ,       ,     36,     50,       ,COLD   ,     44,   2.03,   2.28,    158,     50,      3,      5,   0.21,Part ch,       ,05/31/2016 03:48:16,05/31/2016 03:51:16,      0,YES    ,
    105,                   ,    875,     36,     50,       ,OPP    ,      5,   1.96,   2.45,    142,     50,    137,    341,  14.62,Part ch,       ,05/31/2016 04:58:16,05/31/2016 07:15:16,      0,YES    ,
    104,                   ,    875,     36,     50,       ,OPP    ,     36,   2.02,   2.47,    122,     50,     71,    172,   7.47,Part ch,       ,05/31/2016 08:50:16,05/31/2016 10:00:16,      0,NO     ,
    103,                   ,    875,     36,     50,       ,OPP    ,     52,   2.06,   2.47,     43,     50,    214,    378,  16.75,Full ch,       ,05/31/2016 11:46:16,05/31/2016 18:17:16,      0,NO     ,
    102,                   ,       ,     36,     50,       ,COLD   ,     55,   2.06,   2.32,    149,     50,     24,     53,   2.23,Part ch,       ,05/31/2016 22:57:16,05/31/2016 23:21:16,      0,YES    ,
    101,                   ,       ,     36,     50,       ,COLD   ,     97,   2.14,   2.43,    125,     50,     78,    184,   8.00,Part ch,       ,05/31/2016 23:22:16,06/01/2016 00:40:16,      0,YES    ,
    100,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     55,   2.06,   2.39,    149,     50,     61,    154,   6.59,Part ch,       ,06/01/2016 03:52:16,06/01/2016 04:53:16,      0,YES    ,
     99,                   ,    875,     36,     50,       ,OPP    ,     45,   2.03,   2.33,    150,     50,     32,     79,   3.35,Part ch,       ,06/01/2016 06:18:16,06/01/2016 06:50:16,      0,NO     ,
     98,                   ,    875,     36,     50,       ,OPP    ,     36,   2.02,   2.46,    129,     50,    131,    316,  13.65,Part ch,       ,06/01/2016 07:58:16,06/01/2016 10:09:16,      0,NO     ,
     97,                   ,    875,     36,     50,       ,OPP    ,     55,   2.06,   2.47,     43,     50,    219,    372,  16.46,Full ch,       ,06/01/2016 13:46:16,06/01/2016 18:22:16,      0,NO     ,
     96,                   ,       ,     36,     50,       ,COLD   ,     23,   1.99,   2.31,    148,     50,     34,     80,   3.34,Part ch,       ,06/01/2016 22:59:16,06/01/2016 23:33:16,      0,YES    ,
     95,                   ,       ,     36,     50,       ,COLD   ,     14,   1.98,   2.42,    130,     50,    111,    265,  11.32,Part ch,       ,06/02/2016 00:48:16,06/02/2016 02:39:16,      0,YES    ,
     94,                   ,       ,     36,     50,       ,COLD   ,     79,   2.11,   2.43,    140,     50,     17,     37,   1.62,Part ch,       ,06/02/2016 03:43:16,06/02/2016 04:00:16,      0,YES    ,
     93,                   ,    875,     36,     50,       ,OPP    ,      5,   1.85,   2.49,     76,     50,    249,    555,  23.97,Part ch,       ,06/02/2016 06:21:16,06/02/2016 10:30:16,      0,NO     ,
     92,                   ,    875,     36,     50,       ,OPP    ,      5,   1.94,   2.47,     43,     50,    268,    459,  19.97,Full ch,       ,06/02/2016 12:25:16,06/02/2016 18:09:16,      0,NO     ,
     91,                   ,       ,     36,     50,       ,COLD   ,      5,   1.91,   2.33,    149,     50,     64,    136,   5.63,Part ch,DF4    ,06/03/2016 01:51:16,06/03/2016 02:55:16,   4096,YES    ,
     90,                   ,    875,     36,     50,       ,OPP    ,     36,   2.02,   2.29,    154,     50,     10,     23,   0.97,Part ch,       ,06/03/2016 04:24:16,06/03/2016 04:34:16,      0,YES    ,
     89,                   ,    875,     36,     50,       ,OPP    ,      5,   1.87,   2.25,    150,     50,     17,     40,   1.67,Part ch,       ,06/03/2016 05:45:16,06/03/2016 06:02:16,      0,YES    ,
     88,                   ,    875,     36,     50,       ,OPP    ,      5,   1.87,   2.47,    129,     50,    181,    437,  18.73,Part ch,       ,06/03/2016 06:42:16,06/03/2016 09:43:16,      0,NO     ,
     87,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     19,   1.98,   2.47,     44,     50,    262,    522,  22.73,Part ch,       ,06/03/2016 12:35:16,06/03/2016 16:57:16,      0,YES    ,
     86,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     91,   2.13,   2.47,     43,     50,     23,     22,   1.01,Full ch,       ,06/03/2016 17:20:16,06/03/2016 18:20:16,      0,NO     ,
     85,                   ,       ,     36,     50,       ,COLD   ,     37,   2.02,   2.39,    144,     50,     65,    156,   6.63,Part ch,       ,06/04/2016 01:52:16,06/04/2016 02:57:16,      0,YES    ,
     84,                   ,       ,     36,     50,       ,COLD   ,     70,   2.09,   2.50,     37,     50,    183,    233,  10.28,Full ch,       ,06/04/2016 03:51:16,06/05/2016 00:04:16,      0,NO     ,
     83,                   ,       ,     36,     50,       ,EQUAL  ,     99,   2.18,   2.48,     24,     50,    480,    272,  12.61,Full ch,       ,06/05/2016 00:04:16,06/05/2016 18:37:16,      0,NO     ,
     82,                   ,       ,     36,     50,       ,COLD   ,      5,   1.88,   2.41,    139,     50,    121,    269,  11.45,Part ch,DF4    ,06/05/2016 23:38:16,06/06/2016 01:38:16,   4096,YES    ,
     81,                   ,       ,     36,     50,       ,COLD   ,     82,   2.11,   2.43,     42,     50,     44,     59,   2.63,Part ch,       ,06/06/2016 01:55:16,06/06/2016 02:39:16,      0,YES    ,
     80,                   ,       ,     36,     50,       ,COLD   ,     69,   2.09,   2.43,    152,     50,     19,     41,   1.81,Part ch,       ,06/06/2016 03:54:16,06/06/2016 04:12:16,      0,YES    ,
     79,                   ,    875,     36,     50,       ,OPP    ,     64,   2.08,   2.47,     44,     50,     74,    116,   5.20,Full ch,       ,06/06/2016 04:41:16,06/06/2016 06:27:16,      0,NO     ,
     78,                   ,    875,     36,     50,       ,OPP    ,     65,   2.08,   2.50,     73,     50,     30,     58,   2.60,Part ch,       ,06/06/2016 07:49:16,06/06/2016 08:18:16,      0,NO     ,
     77,                   ,    875,     36,     50,       ,OPP    ,     33,   2.01,   2.31,    150,     50,     37,     92,   3.87,Part ch,       ,06/06/2016 09:26:16,06/06/2016 10:02:16,      0,YES    ,
     76,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     65,   2.08,   2.47,     44,     50,     58,    104,   4.63,Full ch,       ,06/06/2016 12:44:16,06/06/2016 18:21:16,      0,NO     ,
     75,                   ,       ,     36,     50,       ,COLD   ,     50,   2.05,   2.33,    160,     50,     12,     26,   1.10,Part ch,       ,06/07/2016 03:54:16,06/07/2016 04:08:16,      0,NO     ,
     74,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     37,   2.02,   2.31,    149,     50,     21,     50,   2.11,Part ch,       ,06/07/2016 04:29:16,06/07/2016 04:50:16,      0,YES    ,
     73,                   ,       ,     36,     50,       ,COLD   ,     51,   2.05,   2.44,    123,     50,     98,    236,  10.22,Part ch,       ,06/07/2016 22:59:16,06/08/2016 00:38:16,      0,YES    ,
     72,RUG00143901        ,    875,     36,     87,OPP    ,CMP CH ,     55,   2.06,   2.36,    150,     89,     31,     79,   3.36,Part ch,       ,06/08/2016 03:54:16,06/08/2016 04:26:16,      0,NO     ,
     71,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     28,   2.00,   2.47,     44,     50,    227,    491,  21.39,Full ch,       ,06/08/2016 12:32:16,06/08/2016 18:16:16,      0,NO     ,
     70,RUG00143901        ,    875,     36,     89,OPP    ,CMP CH ,     50,   2.05,   2.52,     43,     96,    284,    443,  19.17,Part ch,       ,06/09/2016 03:50:16,06/09/2016 08:33:16,      0,NO     ,
     69,RUG00143901        ,    875,     36,     96,OPP    ,OPP    ,     57,   2.07,   2.37,     43,     98,     93,    157,   6.79,Full ch,       ,06/09/2016 12:52:16,06/09/2016 18:21:16,      0,NO     ,
     68,RUG00143901        ,    875,     36,     86,OPP    ,CMP CH ,     24,   1.99,   2.40,     94,     95,    188,    431,  18.34,Part ch,       ,06/10/2016 03:53:16,06/10/2016 07:01:16,      0,NO     ,
     67,RUG00143901        ,    875,     36,     93,OPP    ,OPP    ,     50,   2.05,   2.38,     43,     95,    133,    230,   9.93,Full ch,       ,06/10/2016 12:57:16,06/10/2016 18:58:16,      0,NO     ,
     66,RUG00143901        ,    875,     36,     89,OPP    ,OPP    ,     52,   2.06,   2.40,     99,     91,     51,    111,   4.84,Part ch,       ,06/10/2016 21:09:16,06/10/2016 22:00:16,      0,YES    ,
     65,RUG00143901        ,    875,     36,     91,OPP    ,CMP CH ,     99,   2.41,   2.54,     43,     93,    190,    161,   7.27,Full ch,       ,06/10/2016 22:00:16,06/11/2016 22:30:16,    512,NO     ,
     64,                   ,       ,     36,     50,       ,COLD   ,      5,   1.87,   2.41,    149,     50,    102,    230,   9.81,Part ch,DF4    ,06/12/2016 22:55:16,06/13/2016 00:36:16,   4096,YES    ,
     63,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     49,   2.04,   2.37,    153,     50,     24,     60,   2.60,Part ch,       ,06/13/2016 02:25:16,06/13/2016 02:48:16,      0,YES    ,
     62,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     87,   2.12,   2.38,    154,     50,      9,     21,   0.93,Part ch,       ,06/13/2016 02:52:16,06/13/2016 03:01:16,      0,YES    ,
     61,                   ,    875,     36,     50,       ,OPP    ,      6,   1.96,   2.45,    148,     50,    138,    345,  14.81,Part ch,       ,06/13/2016 04:41:16,06/13/2016 06:59:16,      0,NO     ,
     60,RUG00143901        ,    875,     36,     89,OPP    ,OPP    ,     39,   2.02,   2.38,     43,     95,    186,    359,  15.46,Full ch,       ,06/13/2016 12:53:16,06/13/2016 18:22:16,      0,NO     ,
     59,                   ,    875,     36,     50,       ,OPP    ,      5,   1.86,   2.38,    149,     50,    111,    276,  11.64,Part ch,       ,06/14/2016 04:35:16,06/14/2016 06:25:16,      0,YES    ,
     58,                   ,    875,     36,     50,       ,OPP    ,     40,   2.02,   2.35,    150,     50,     45,    112,   4.72,Part ch,       ,06/14/2016 11:17:16,06/14/2016 12:01:16,      0,YES    ,
     57,RUG00143901        ,    875,     36,     93,OPP    ,OPP    ,     17,   1.98,   2.37,     44,    100,    244,    483,  20.56,Full ch,       ,06/14/2016 13:12:16,06/14/2016 18:36:16,      0,NO     ,
     56,RUG00143901        ,    875,     36,     98,OPP    ,CMP CH ,     26,   2.00,   2.26,    153,    100,     23,     57,   2.35,Part ch,       ,06/14/2016 22:56:16,06/14/2016 23:19:16,      0,YES    ,
     55,RUG00143901        ,    875,     36,    104,OPP    ,OPP    ,     49,   2.04,   2.21,    145,    104,      3,      2,   0.08,Part ch,       ,03/30/2022 14:51:16,03/30/2022 14:53:16,      0,YES    ,
     54,RUG00143901        ,    875,     36,    104,OPP    ,OPP    ,     61,   2.07,   2.27,    160,    104,      3,      3,   0.14,Part ch,       ,03/30/2022 14:54:16,03/30/2022 14:57:16,      0,NO     ,
     53,                   ,    875,     36,     50,       ,OPP    ,     36,   2.02,   2.34,    150,     50,     48,    120,   5.07,Part ch,       ,03/30/2022 17:35:16,03/30/2022 18:23:16,      0,YES    ,
     52,RUG00143901        ,    875,     36,     98,OPP    ,OPP    ,     15,   1.98,   2.38,    100,    105,    163,    380,  16.05,Part ch,       ,03/30/2022 19:17:16,03/30/2022 22:00:16,      0,YES    ,
     51,RUG00143901        ,    875,     36,    105,OPP    ,CMP CH ,     99,   2.38,   2.38,     43,    104,    111,    114,   4.96,Full ch,       ,03/30/2022 22:00:16,03/31/2022 05:38:16,    512,NO     ,
     50,RUG00143901        ,    875,     36,     95,OPP    ,OPP    ,     31,   2.01,   2.29,    150,     95,     26,     64,   2.66,Part ch,       ,03/31/2022 14:58:16,03/31/2022 15:24:16,      0,NO     ,
     49,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     62,   2.07,   2.34,    160,     50,      6,     11,   0.49,Part ch,       ,03/31/2022 16:42:16,03/31/2022 16:48:16,      0,YES    ,
     48,RUG00143901        ,    875,     36,     91,OPP    ,OPP    ,      8,   1.96,   2.36,    149,     98,     99,    246,  10.27,Part ch,       ,03/31/2022 19:16:16,03/31/2022 20:55:16,      0,NO     ,
     47,                   ,       ,     36,     50,       ,COLD   ,     75,   2.10,   2.46,     37,     50,    241,    298,  13.14,Full ch,       ,03/31/2022 23:41:16,04/01/2022 05:39:16,      0,NO     ,
     46,RUG00143901        ,    875,     36,    102,OPP    ,OPP    ,     57,   2.07,   2.37,    134,    104,     32,     76,   3.27,Part ch,       ,04/01/2022 14:57:16,04/01/2022 15:29:16,      0,NO     ,
