Type               ,Version            ,S/N                ,Region             ,
LT24V160A          ,P3.4               ,PI504427           ,US                 ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    600,     70,OPP    ,      0,      0,    5.0,  2.250,   27.0,      4,      0,     64,    3.1,     50,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   3968,  59237, -55269,   5907,     54,      0,     22,      0,    276,    595,  20322,     34,      0,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,
     59,                   ,    600,     24,     69,       ,OPP    ,     37,   2.02,   2.43,     30,     69,    128,    144,   4.15,Full ch,       ,04/13/2022 17:17:00,04/13/2022 20:09:00,      0,
     58,                   ,    600,     24,     69,       ,OPP    ,     44,   2.03,   2.43,     30,     69,     63,     68,   1.99,Full ch,       ,04/14/2022 01:55:00,04/14/2022 06:41:00,      0,
     57,                   ,    600,     24,     69,       ,OPP    ,     56,   2.06,   2.43,     69,     69,     25,     32,   0.94,Part ch,       ,04/14/2022 10:10:00,04/14/2022 10:36:00,      0,
     56,                   ,    600,     24,     69,       ,OPP    ,     16,   1.98,   2.26,     77,     69,     39,     51,   1.40,Part ch,       ,04/14/2022 13:09:00,04/14/2022 13:49:00,      0,
     55,                   ,    600,     24,     69,       ,OPP    ,     77,   2.10,   2.34,     77,     69,     64,     83,   2.33,Part ch,       ,04/14/2022 13:50:00,04/14/2022 14:55:00,      0,
     54,                   ,    600,     24,     69,       ,OPP    ,     37,   2.02,   2.31,     77,     69,     29,     38,   1.07,Part ch,       ,04/14/2022 16:11:00,04/14/2022 16:42:00,      0,
     53,                   ,    600,     24,     69,       ,OPP    ,     50,   2.04,   2.43,     30,     69,    132,    145,   4.17,Full ch,       ,04/14/2022 16:44:00,04/14/2022 21:27:00,      0,
     52,                   ,    600,     24,     69,       ,OPP    ,     44,   2.03,   2.43,     30,     69,    119,    134,   3.87,Full ch,       ,04/15/2022 01:35:00,04/15/2022 07:05:00,      0,
     51,                   ,    600,     24,     69,       ,OPP    ,     72,   2.09,   2.44,     32,     69,      3,      2,   0.07,Full ch,       ,04/15/2022 07:23:00,04/15/2022 09:13:00,      0,
     50,                   ,    600,     24,     69,       ,OPP    ,     91,   2.13,   2.43,     34,     69,      2,      1,   0.04,Full ch,       ,04/15/2022 09:14:00,04/15/2022 10:38:00,      0,
     49,                   ,    600,     24,     69,       ,OPP    ,     62,   2.07,   2.43,     30,     69,     23,     22,   0.66,Full ch,       ,04/15/2022 11:00:00,04/15/2022 11:29:00,      0,
     48,                   ,    600,     24,     69,       ,OPP    ,     39,   2.02,   2.34,     77,     69,     52,     68,   1.89,Part ch,       ,04/15/2022 14:26:00,04/15/2022 15:19:00,      0,
     47,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.40,     77,     69,     54,     70,   2.01,Part ch,       ,04/15/2022 16:19:00,04/15/2022 17:14:00,      0,
     46,                   ,    600,     24,     69,       ,OPP    ,     36,   2.02,   2.43,     30,     69,    151,    174,   4.98,Full ch,       ,04/16/2022 13:01:00,04/16/2022 16:00:00,      0,
     45,                   ,    600,     24,     69,       ,OPP    ,     64,   2.08,   2.43,     30,     69,     52,     51,   1.50,Full ch,       ,04/16/2022 17:01:00,04/17/2022 00:04:00,      0,
     44,                   ,    600,     24,     69,       ,EQUAL  ,     96,   2.14,   2.52,     15,     69,    479,    167,   5.14,Full ch,       ,04/17/2022 00:04:00,04/18/2022 07:04:00,      0,
     43,                   ,    600,     24,     69,       ,OPP    ,     27,   2.00,   2.44,    147,     69,     33,     82,   2.41,Part ch,       ,04/18/2022 11:59:00,04/18/2022 12:33:00,      0,
     42,                   ,    600,     24,     69,       ,OPP    ,     49,   2.04,   2.43,     30,     69,     99,    144,   4.27,Full ch,       ,04/18/2022 16:37:00,04/18/2022 18:27:00,      0,
     41,                   ,    600,     24,     69,       ,OPP    ,     42,   2.03,   2.43,     30,     69,     55,     64,   1.91,Full ch,       ,04/18/2022 23:53:00,04/19/2022 08:37:00,      0,
     40,                   ,    600,     24,     69,       ,OPP    ,     46,   2.03,   2.43,     30,     69,     97,    151,   4.48,Full ch,       ,04/19/2022 15:08:00,04/19/2022 23:14:00,      0,
     39,                   ,    600,     24,     69,       ,OPP    ,     76,   2.10,   2.43,     30,     69,     13,     12,   0.37,Full ch,       ,04/19/2022 23:28:00,04/20/2022 05:20:00,      0,
     38,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     30,     69,     42,     61,   1.82,Full ch,       ,04/20/2022 06:45:00,04/20/2022 18:50:00,      0,
     37,                   ,    600,     24,     69,       ,OPP    ,     78,   2.10,   2.43,     35,     69,      2,      1,   0.05,Full ch,       ,04/20/2022 18:50:00,04/20/2022 23:12:00,      0,
     36,                   ,    600,     24,     69,       ,OPP    ,     52,   2.06,   2.43,     30,     69,     13,     13,   0.40,Full ch,       ,04/20/2022 23:50:00,04/21/2022 14:55:00,      0,
     35,                   ,    600,     24,     69,       ,OPP    ,     45,   2.03,   2.43,     30,     69,     88,    111,   3.29,Full ch,       ,04/22/2022 01:05:00,04/22/2022 07:37:00,      0,
     34,                   ,    600,     24,     69,       ,OPP    ,     25,   2.00,   2.43,     30,     69,    108,    177,   5.26,Full ch,       ,04/22/2022 12:06:00,04/22/2022 14:59:00,      0,
     33,                   ,    600,     24,     69,       ,OPP    ,     27,   2.00,   2.43,     30,     69,     86,    127,   3.79,Full ch,       ,04/22/2022 18:48:00,04/22/2022 21:57:00,      0,
     32,                   ,    600,     24,     69,       ,OPP    ,     52,   2.06,   2.43,     30,     69,     49,     54,   1.60,Full ch,       ,04/22/2022 23:43:00,04/24/2022 00:04:00,      0,
     31,                   ,    600,     24,     69,       ,EQUAL  ,     81,   2.11,   2.51,     15,     69,    479,    167,   5.14,Full ch,       ,04/24/2022 00:04:00,04/25/2022 05:18:00,      0,
     30,                   ,    600,     24,     69,       ,OPP    ,     32,   2.01,   2.43,     30,     69,     65,     92,   2.76,Full ch,       ,04/25/2022 11:18:00,04/25/2022 14:59:00,      0,
     29,                   ,    600,     24,     69,       ,OPP    ,     46,   2.04,   2.45,    113,     69,     34,     78,   2.33,Part ch,       ,04/25/2022 20:44:00,04/25/2022 21:19:00,      0,
     28,                   ,    600,     24,     69,       ,OPP    ,     60,   2.07,   2.43,     30,     69,     34,     39,   1.17,Full ch,       ,04/26/2022 00:18:00,04/26/2022 05:18:00,      0,
     27,                   ,    600,     24,     69,       ,OPP    ,     44,   2.03,   2.45,    110,     69,     25,     55,   1.63,Part ch,       ,04/26/2022 15:40:00,04/26/2022 16:05:00,      0,
     26,                   ,    600,     24,     69,       ,OPP    ,     99,   2.17,   2.44,     46,     69,     60,     71,   2.13,Part ch,       ,04/26/2022 16:07:00,04/26/2022 17:08:00,      0,
     25,                   ,    600,     24,     69,       ,OPP    ,     56,   2.06,   2.43,     30,     69,     86,     88,   2.60,Full ch,       ,04/27/2022 00:17:00,04/27/2022 07:00:00,      0,
     24,                   ,    600,     24,     69,       ,OPP    ,     97,   2.14,   2.44,     31,     69,      3,      2,   0.06,Full ch,       ,04/27/2022 07:00:00,04/27/2022 07:04:00,      0,
     23,                   ,    600,     24,     69,       ,EQUAL  ,     99,   2.27,   2.62,     27,     69,    186,     83,   2.62,Part ch,       ,04/27/2022 07:04:00,04/27/2022 10:10:00,      0,
     22,                   ,    600,     24,     69,       ,OPP    ,     60,   2.07,   2.43,     30,     69,     38,     34,   1.00,Full ch,       ,04/28/2022 00:43:00,04/28/2022 08:38:00,      0,
     21,                   ,    600,     24,     69,       ,OPP    ,     99,   2.17,   2.43,     30,     69,    145,    156,   4.65,Full ch,       ,04/28/2022 11:30:00,04/28/2022 21:04:00,      0,
     20,                   ,    600,     24,     69,       ,OPP    ,     43,   2.03,   2.43,     30,     69,    142,    173,   5.15,Full ch,       ,04/29/2022 00:15:00,04/29/2022 05:45:00,      0,
     19,                   ,    600,     24,     69,       ,OPP    ,     25,   2.00,   2.43,     30,     69,    136,    242,   7.16,Full ch,       ,04/29/2022 14:55:00,04/30/2022 08:29:00,      0,
     18,                   ,    600,     24,     69,       ,EQUAL  ,     99,   2.15,   2.55,     15,     69,    479,    167,   5.21,Full ch,       ,05/01/2022 00:04:00,05/02/2022 06:24:00,      0,
     17,                   ,    600,     24,     69,       ,OPP    ,     90,   2.13,   2.43,     31,     69,      9,      8,   0.24,Full ch,       ,05/02/2022 07:03:00,05/02/2022 09:22:00,      0,
     16,                   ,    600,     24,     69,       ,EQUAL  ,     99,   2.15,   2.47,     27,     69,      6,      2,   0.08,Part ch,       ,05/02/2022 09:22:00,05/02/2022 09:29:00,      0,
     15,                   ,    600,     24,     69,       ,OPP    ,     44,   2.03,   2.45,    111,     69,     36,     82,   2.44,Part ch,       ,05/02/2022 11:57:00,05/02/2022 12:33:00,      0,
     14,                   ,    600,     24,     69,       ,OPP    ,     64,   2.08,   2.44,     45,     69,     70,    102,   3.03,Part ch,       ,05/02/2022 13:12:00,05/02/2022 14:23:00,      0,
     13,                   ,    600,     24,     69,       ,OPP    ,     57,   2.07,   2.43,     30,     69,     62,     71,   2.11,Full ch,       ,05/02/2022 14:48:00,05/03/2022 14:31:00,      0,
     12,                   ,    600,     24,     69,       ,OPP    ,     29,   2.00,   2.43,     30,     69,    148,    258,   7.64,Full ch,       ,05/03/2022 15:14:00,05/04/2022 05:44:00,      0,
     11,                   ,    600,     24,     69,       ,OPP    ,     59,   2.07,   2.45,     92,     69,     22,     45,   1.34,Part ch,       ,05/04/2022 08:27:00,05/04/2022 08:50:00,      0,
     10,                   ,    600,     24,     69,       ,OPP    ,     92,   2.13,   2.43,     33,     69,      1,      1,   0.03,Full ch,       ,05/04/2022 09:08:00,05/04/2022 10:24:00,      0,
      9,                   ,    600,     24,     69,       ,OPP    ,     88,   2.12,   2.44,     41,     69,      1,      1,   0.04,Full ch,       ,05/04/2022 10:51:00,05/04/2022 10:59:00,      0,
      8,                   ,    600,     24,     69,       ,EQUAL  ,     99,   2.17,   2.65,     27,     69,     38,     17,   0.54,Part ch,       ,05/04/2022 10:59:00,05/04/2022 11:38:00,      0,
      7,                   ,    600,     24,     69,       ,OPP    ,     10,   1.97,   2.44,    149,     69,     32,     81,   2.38,Part ch,       ,05/04/2022 12:29:00,05/04/2022 13:02:00,      0,
      6,                   ,    600,     24,     69,       ,OPP    ,     54,   2.06,   2.43,     30,     69,     71,     85,   2.53,Full ch,       ,05/04/2022 14:46:00,05/05/2022 05:21:00,      0,
      5,                   ,    600,     24,     69,       ,OPP    ,     38,   2.02,   2.43,     47,     69,     55,     96,   2.87,Part ch,       ,05/05/2022 09:29:00,05/05/2022 10:25:00,      0,
      4,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     30,     69,     66,     77,   2.28,Full ch,       ,05/05/2022 11:07:00,05/05/2022 12:16:00,      0,
      3,                   ,    600,     24,     69,       ,OPP    ,      5,   1.95,   2.35,    150,     69,     39,     99,   2.82,Part ch,DF4    ,05/05/2022 12:27:00,05/05/2022 13:07:00,   4096,
      2,                   ,    600,     24,     69,       ,OPP    ,     54,   2.06,   2.43,     41,     69,     43,     60,   1.80,Full ch,       ,05/05/2022 14:57:00,05/05/2022 15:41:00,      0,
      1,                   ,    600,     24,     69,       ,OPP    ,     78,   2.10,   2.43,     30,     69,     27,     24,   0.72,Full ch,       ,05/05/2022 16:07:00,05/06/2022 10:26:00,      0,
